sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
38_OFAV_004,243574,-0.0176719281292632,0.10500007395050459,0.17498364348868992,-0.08343113636638345,0.027643046370940425,-0.05031237146009837,-0.038666280793332806,-0.037824613558925475,-0.026466972615787995,0.01784392140457117,-0.005892546602229182,0.022674630241030298,-0.055263432654982333,0.06452131455334983,-0.08102716462652383,0.0327632383272458,0.03730819413235074,0.016418488684890493,-0.003091610481810053,-0.010406114380677164,-0.03558452624572168,-0.014698958489174655,-0.015781547377175204,0.005435850902304213,-0.0032381799800310094,-0.0022314137081224975,-0.012014879823424073,0.02694102210768371,-0.014741869338716344,-0.010447903627141776,-0.006724771631364606,0.01363754780496801,0.014012657567480987,-0.01792199720449168,0.004943075826543658,-0.005468710971569717,-0.009640944685953615,-0.012858625179241625,0.009809865557190146,0.0004992552801060028,-0.010940679955388364,-0.007207271542044548,-0.000912021945461266,0.001634332551234106,0.0005017437650977684,-0.00030065501035046575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39_OFAV_001a,243580,-0.30810770141486116,0.23288083522485903,-0.3606147139732973,-0.13346851838309887,0.14857020341350216,-0.04782121918223323,-0.024445453047757495,0.01148140623347774,0.08688396644707436,0.04368002205303194,-0.08400966172584146,0.0417543562657362,-0.02012757678773937,0.043309123624135915,-0.0559998790455684,-0.019641633718252977,0.011727363827739163,-0.0016703371651282202,-0.02696930733943679,0.03902844743376716,0.0012292847643721597,-0.004069881204435715,-0.014249165794446756,0.009035378997561176,-0.013045199013059958,0.012710225183004506,-0.00017698785627764496,0.02807625782109309,-0.01336432414707149,-0.024746443628054057,0.0005029496130361501,-0.0011242974052196569,-0.013666654776671764,0.0031472754563454304,0.01233538125881524,-0.0033551214051591944,0.011917740022288108,-0.0076332051137589525,-0.007219042239646305,-0.012404478982358367,-0.001175709017110196,0.0034056448566864594,0.002980544455056119,0.0023771018713283566,0.003944421311307551,-0.001028075590114235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_OFAV_007,243588,-0.13422342319711827,0.28728680462424927,0.2778670900345619,-0.20452669711083654,-0.025680168221569454,-0.033542488264864716,-0.012036017934938735,0.02090713906958634,-0.0027673543372469184,-0.014116159938111845,-0.028751232474349995,0.016575682910708704,-0.002339994750540045,0.012372775046894456,-0.0059137483818746004,-0.03721926260259429,-0.006654703436038355,-0.0009395646503713359,0.045473724928716604,0.0454866252993803,0.009206831908229563,0.008429120024189335,0.03944843824107036,-0.008264286757183935,0.009454326218749204,-0.006961780847115893,0.004894824894433476,0.031143143325951392,0.02762945781213654,-0.013032595644476987,0.0073301273255875436,0.013601560735234261,-0.006231099678851958,0.015914831434627474,-0.008295696643026963,0.0032672634430377973,0.005545055489363165,0.007787265164111755,-0.001581834004570574,-0.0003920685684595292,0.005442253206989324,0.001750949940503925,0.0035363705542830466,-0.0015593491556071322,-0.0009071111441147187,0.0006270236232220213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43_OFAV_011,243594,-0.14985087048807783,0.30509677311865674,0.2779143948361499,-0.20319156450247244,-0.019833421814272056,-0.027174956711824367,-0.008281537456915629,0.00692173685230899,0.00857217871605069,-0.01112545711137009,-0.024050054445927636,0.057103099142156985,0.01968842371776204,0.019631442667834256,0.022135790267532925,-0.045659941485670305,0.0014864756021664622,0.0019094050039834567,-0.026159728476614626,-0.004159624397904561,0.00990830684705783,-0.00505097127594595,-0.0018905641600317786,-0.007373672630668642,0.011266126205978576,-0.022086334488019152,0.0011151645788895223,-0.015751035332919,0.013413438631371297,0.010468108517712914,-0.002988289015514188,-0.034214534900435516,-0.008505977710411245,-0.00688379130193976,-0.012647420042196784,0.003286104424803523,0.008533411111856208,0.012886434687186829,-0.012843008595685271,-0.003353304254337976,-0.008750580245947015,-0.004010537752107926,0.0004217768356543094,0.0047746726146125655,0.0018082354247902957,4.9625900324125636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_003,243608,0.03203299747558204,0.0310861452045833,0.054766125843385166,0.043383905060573984,0.026792664208411532,-0.005624833203752821,-0.007282793681911096,0.006542087965730206,0.04335212810098792,-0.00478320577495749,0.010268649023288388,0.022413372244499286,0.017306381382641865,0.008891970654465462,0.0205876570358228,-0.011497660831410596,-0.005000590497733934,0.015201352328428073,-0.0058115420279290595,0.010947160441289416,0.00877852915050854,0.0005949170632913425,0.0068790055251848935,0.0022351407356377886,-0.007140499872349383,0.010429044716035441,-0.003443561766848558,0.0036851893502501494,-0.003175298623962288,-0.0014482232426350854,0.0006586443136584062,0.005940935393062927,-0.007306321092603556,0.0018965144507038377,0.0024465117782681393,-0.0026898498645151676,-0.002392262148556532,0.0023032674990430568,-0.001267451137571733,-0.002722018735209194,-0.0041917258091099694,0.010610313901760083,0.005003415151734346,0.0035075662089094285,0.0007658881979524633,0.008064515645034747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_043,243641,0.5988782717794471,-0.04729956536199631,-0.0911900841691783,-0.0692186758332192,-0.06045942320245231,0.0029672799454577834,0.0562335129082568,0.008788460246592142,0.0298968164968484,-0.0034065803898933964,-0.06491485939788987,0.03980816576179183,0.03707871561471334,-0.029894743567849182,-0.003552346318560133,-0.04001958600079943,0.026064432737567568,-0.019944494423848942,0.029261821634129846,-0.009037830258157718,0.07220999744125566,-0.009512379860021184,-0.009552763796755062,0.016634611070439523,-0.021682950027819694,-0.0031953878634139983,0.026968501127645324,0.01237466924756717,-0.016263603803143727,-0.0012411321933377282,0.014302401514685958,0.007685502570793768,0.003958766807454066,-0.013612439683264864,-0.00867557847162551,-0.02145692023469211,0.003941487492296805,0.0007739083235128929,-0.027165556529009205,-0.0011800884440478507,-0.0029760751720603303,0.007357328324100337,-0.005573362521321904,0.0004874172075384683,-0.003569756315777184,0.0003011063379430319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_109,243699,0.7299059575377578,-0.06496588985731622,-0.11509550392248388,-0.09939800408375954,-0.014249296115867626,-0.05170919342541372,-0.06852769269159296,0.10479710487345598,0.010892103440653157,-0.09021865507530552,0.06284305582047509,-0.08956087569778759,-0.09768927340803257,0.06029161443403069,0.004674373338079585,-0.0658115106084928,0.05161112320138243,-0.03375297108831358,-0.04033102439415879,-0.006458343637944231,0.023834364741526812,-0.017172081275177893,-0.01184761054304807,0.021203349157899818,0.00492933795531199,0.028051111768295584,0.008383700187778157,-0.06532648289556309,-0.00490938618807636,-0.022839757376418888,0.03237215586463861,-0.007106731892100901,-0.030949972314035873,-0.052457268636771276,-0.005991072579689647,0.017456043268093958,0.006074422591920656,0.009922422789581341,0.01720194219160215,0.004956929945237798,-0.001989420754902024,8.101489453934588e-05,0.0015804768281084958,-0.002127624313407918,0.000525743552850956,-0.00024703944866531085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_130,243717,0.44719368738007714,-0.21130272353345886,-0.04021643956523943,-0.0978124461849312,-0.035412828685149604,0.28356816714318966,-0.09516532284208871,-0.08393149758084452,0.029201806459748576,-0.027448481718995638,0.015598095111402883,0.014205030494226258,-0.03563179390158591,-0.013001211623360907,-0.024716813230270706,-0.01688585979421731,0.009499862504875356,-0.03795241611617469,0.008074748839686915,-0.0772374741284943,0.08317104254120926,0.0006492727602605201,0.0012066753282625772,0.011552264412309093,-0.019009013667973217,-0.032832944800744224,0.019344137216739887,0.03092157674405781,0.007099993103022285,-0.00446404564051496,-0.008422870737374466,0.0017859974286970662,0.007855971922533542,0.018804014489788464,0.01533506751499448,0.020078629211207025,0.0055178358702766064,-0.011481508894307227,0.01420516413784702,0.0007943791147192411,-0.004577652244574059,0.0017381469531084822,0.002409428948368394,-0.005644785490558535,0.0018999171811894889,-3.28793368721487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_139,243725,0.6664716157903974,-0.0684965337326703,-0.10383140653148742,-0.09523584874967611,-0.016827819269282153,-0.014565404541770535,-0.028161991201609324,0.01865085769169489,-0.020729537571954774,0.03330824521228354,0.016058954878805067,0.007207614390766525,0.002425597076510956,0.005657666015513873,0.03421915467266915,-0.0366539801722931,0.008407413690281614,-0.005103122078895477,-0.024130139435267445,-0.031168240819316493,-0.10658132847179047,-0.007616309742240878,0.04264128272407225,0.10020474859705264,-0.04937163330011388,-0.05897466317706462,0.03595895995635538,0.0023840174479525357,-0.007223422116564607,-6.114010009737113e-05,-0.01230800945153298,0.006377071118325193,0.01768501209089989,0.004319480855301221,0.004986398181946581,0.02030635895179881,0.007646997066771094,0.00834388285526868,-0.013205884106543796,-0.00149193537024864,0.009614015293758646,0.0030573554574728646,-0.0017130651500550742,0.0010429082133592855,0.00041402979547516626,8.381416235411758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_144,243728,0.6092580037654411,-0.06663584605917103,-0.08778336256659018,-0.08428035897856831,-0.021790693142979854,-0.057163630624664584,0.05270927549280494,-0.024746300594188222,0.044203976322790245,-0.05767706024183684,0.023142032468033705,0.04436851948146802,-0.010351910031577394,0.03637064904933991,-0.02034159093872976,0.05336141382040767,0.034483058767658406,-0.0815349379194818,0.00782933795195061,-0.018002403609653432,-0.004140384063521277,0.04109667172983473,0.028856744989678676,-0.05456171206555341,-0.02612803884011,-0.028436480934455836,0.022369183785225018,-0.01702713341936958,-0.013684497143489469,0.0015258119088130458,-7.701511380648878e-05,-0.007981392154899056,0.0035328649745882154,0.013201231756750007,0.002984149498989294,-0.000856471715357397,-0.0012876328241308182,-0.005293492116083668,-0.005397932716346607,0.005621558631831113,-0.0008388176660256998,0.00555031205430415,0.004203072380599071,0.0026724958503402583,-0.00094473427015985,-0.0006783806540089248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_158,243738,0.5960121800600746,-0.0687117243370275,-0.09060076332151765,-0.08238204544589328,-0.03382526704048588,-0.022480544967987837,0.02351635128174929,-0.023531535246047734,0.02115189003273804,-0.0021342295181208614,0.00967724704545203,0.026067129787287098,-0.0044755963354860435,-0.006389814597482934,-0.017980256747251736,-0.0029892458166916984,-0.005556249762234526,-0.015989690579784874,0.03599584649942923,-0.05096219241760207,0.03783041303251963,-0.000568572673912058,-0.004507241112945863,0.010433780675244208,0.015509631300278753,-0.0002147079743137645,0.0071448181654413,0.01813885291639852,-0.012860599429578219,-0.003023065059213632,0.009740271919629078,0.00906256310331839,-0.007828604359159566,-0.012448145627715927,-0.015189316099587076,-0.02838970567006369,-0.017861646939825643,-0.01142634094817847,-0.00705185911355837,-0.007582281512957608,-0.004648797374922849,-0.02496009153693822,0.0063301354174208815,0.0023548891311428928,0.00206649831268692,0.0022998260651938347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_177,243756,0.5852627666027649,-0.2424133376988284,-0.06020399271091266,-0.10776023651794017,-0.03279319152289008,0.4093307740208476,-0.1809717342895092,-0.12449999667367001,-0.017033078695713057,-0.02238236886659927,0.007775832841831676,0.04062068949062095,0.0071631469321003245,0.0038706784571363984,-0.01804300301239954,-0.026943086250816903,-0.02351050028980093,0.030216076175801614,0.018912939190794786,0.05876192034238648,-0.08476490708398288,-0.0012769883517593293,-0.012959251643856385,-0.014603917839532899,0.003398609049252582,0.02543508173686826,-0.027574184169768243,-0.01622521897411773,-0.016072661666731623,-0.000802989603354762,0.01787511603520469,-0.003576047686038037,-0.010986862334187162,-0.010577145873509792,-0.008131853596697745,-0.02036135464280671,0.0019391035676766567,0.000477108819037336,-0.011342374897973255,-0.0006271549755643011,0.001191329759434148,-0.002956944933500294,6.986715049157033e-06,0.0036732901438944667,-0.0020557153993095273,0.00025902193668442405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
