sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157
R327,243480,-0.3287791761016669,0.48562283164258124,0.014986370328825676,-0.007198457535673374,0.07210243276664514,0.1097570710094608,0.13566409690375417,0.021266470252336713,0.0047703389066554615,-0.02822873690789715,-0.045170638698590906,-0.015166068078949697,0.07627482314473666,0.012760737561211306,0.0001966096578329529,0.021826341796590633,0.0011647318297563509,0.027993589696113107,0.03763930777572528,0.020213009418605665,0.005411266561303423,-0.009674557241958169,0.0014685707342397376,0.005195410545946073,-0.00012884309076142915,0.0068223394334881,-0.015661821058137924,0.006124368395143061,-0.011644990010569125,0.006152390502965082,-0.015878081446562744,-0.012060156981422447,-0.006632638499205457,-0.005197472281185658,0.06733811332042763,0.010251260955411593,-0.03119470826814864,0.0082294160611602,0.020328433172214843,0.013000095807009794,-0.00923543760066105,0.020277302013705697,-0.0006393882853892374,0.005787216219415925,-0.010102104087411216,-0.007553415227855742,-0.004770909577589019,0.007347341765660125,0.011280045114224396,0.00828736995753723,-0.0031240286634209315,-0.0018400918192992585,0.0004341444936774825,0.008154632475317362,-0.0010184085222187454,0.012735637057578403,-0.012606471481374634,0.005936278497227183,-0.003654464943340249,-0.001077592730307569,0.005812655832700845,-0.005453809086464566,-0.004647132935989888,0.0030708342418825705,-0.0008273664264631006,-0.0036636536997294343,0.006364590059165117,-0.004284613144808824,0.002145867354473219,0.0006842706493550674,-0.0006529799797706567,0.009510736852006782,-0.004789349748068609,-0.007849599923455295,-0.002440541988588478,0.0017633567271714728,0.0009945138434299065,0.003599034265520037,0.0010714717170784121,-0.002990996370860732,0.0005262107379868234,-0.004292416314040237,-0.004157070586371007,0.00040411778108711914,0.0005334535033760928,-0.00016128046092271127,-0.00028787265241026074,8.852464808378541e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R333,243486,-0.33773290280177504,0.49836360255591167,0.017161822086833457,-0.0030344996826573082,-0.037182684658252224,-0.05652287688687976,-0.07268299150872472,0.016228412029628613,0.0013788802693419308,-0.020644806834094954,-0.05788412473399559,-0.010592126228790183,0.07038961706413034,0.005549115868922296,0.005350131018299874,0.004423622534909168,-0.0017342731800220465,0.0035353270254716673,0.011869517247516927,0.0067959532356338115,0.030193615747873784,-0.0032170952820433233,-0.0007090993395338358,-0.02559871789180258,0.01460290495338141,-0.007373418148781425,0.014338883542075255,-0.010784893624706195,-0.015061101691329458,0.042111990640632,0.00760290219364107,0.020291716795920393,0.01499360648352283,-0.0044332348299144,-0.02104982459872832,0.013748264306898668,0.03283808382865969,0.004769898990635673,-0.027879793257176086,0.006097297959104811,0.0043483294562065965,-0.02442189147626489,-0.005298939881489916,0.023853951281537965,-0.009566100603074916,0.00949930953285283,-0.000898175091865382,0.012946385430813586,0.026237342502233054,0.008981527282490393,0.0004842142006873117,-0.016007251116497295,-0.006206874293104211,0.0017429902100495815,-0.004319443071889236,0.010302638192580513,-0.009873704953317729,0.0036292151695502092,0.0010586182719618316,0.003438229633594356,-0.007621153418836821,0.0003769343029014648,0.0022618383065092632,0.00030492374575758765,0.0001984160644462649,-0.001579537052809188,-0.0004885245754265496,0.00016601178842800754,0.0009322910078553782,-0.0019747735434790916,0.0011235145379090154,0.005875532109588534,-0.0036396798959743987,-0.004875085061956536,6.766382550628275e-05,0.00025622097000270184,-0.0005004777412599125,-0.0001734223405659602,0.001359915696083941,-0.0038724800278517463,0.0004575904492588073,-0.00426925361657897,-0.005315086493327766,0.0014486394605587498,0.00020452270566034413,-0.0015625064067227923,-0.0012472023383096132,3.1585513648731496e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R334,243487,-0.3388706052481874,0.5020291503615076,0.01687945300062516,-0.005263431674857354,0.014559573234057653,0.023955568516576434,0.02871242032107575,0.021325800376616678,0.006676258060538042,-0.02633012271174947,-0.06730312427481297,-0.015858216285207973,0.09074275171040201,0.011621230674823143,0.0018730041951203328,0.009006920136606427,-0.004292986697716541,0.013730517120220777,0.02842869766497473,0.013694963115149898,0.02475822236430481,-0.004329985695513805,-0.005618824719363832,-0.008600859280294535,0.002453553136136554,-0.0019827316344848615,0.0013758800582262128,0.0048151181058654945,-0.00315773278195326,0.003724187418080934,0.00560270816958969,0.0009907929157994353,-0.008690294644378604,0.0030291176024599773,0.011288484008917394,-0.0031745432946938285,-0.01803274770969397,-0.012924069921082477,0.005192488173996895,0.026186600413814626,0.04300183418237842,0.022324629425010817,-0.0016759657131380924,0.03814903934594432,-0.000544480872447974,8.956310440321625e-05,0.00514795600714544,-0.0008105589879304928,0.009561482911268135,-0.003610789288837401,0.005992815350441522,-0.02913489670849989,0.00987100163467806,-0.021638244598766142,0.017343277752271825,0.001902956929322559,0.022479241296561762,0.0020828497505024713,0.010163537281496857,0.0059184746391702315,-0.03735308080445043,0.011393521544248929,0.018978193344633704,0.0005444437247219579,0.0036459121976272725,0.0016347289183611682,0.0011848889505997142,-0.0005607730266379516,0.0031053828484414034,0.0007010858614342845,-0.0011043201725468679,-0.004931789069265116,0.004928036535580717,0.002929305418465511,-0.0020850519463266716,0.0010216027363723948,0.0025802320598035887,0.0017693520199770743,-0.0016336984446030844,0.000693559168805823,-0.0005953591310714104,0.002669264381408593,0.0004832987588892888,0.0003985968097051994,-0.0007401416888925755,-0.0008563165307819052,-2.8833135785368354e-06,8.969593833405207e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R337,243490,-0.3347975959621598,0.49208223149822616,0.016954287811848955,-0.001291757150514077,-0.0661548997430763,-0.10126699201052268,-0.125628740819536,0.011502258780037862,-0.002713173264632042,-0.016734051899022145,-0.042627230059982216,-0.005293682769370338,0.0481948434783823,0.0021429892426644563,0.0063411636830413565,0.004998839336643281,-0.00012719456273325614,0.004074668926041922,0.008704119296991436,0.0059904259330924164,0.025335483502880292,-0.0018999381212259708,-0.003775130728946627,-0.02695164217394317,0.01344227582287758,-0.009690237711634754,0.026586541189631063,-0.017513330752559862,-0.009950106611925972,0.024178333362233004,-0.0027618110794446686,0.007193697676567786,0.0006450341712457153,-0.004104310966504401,0.014934560866685972,0.0058439529382784605,-0.01412566015458452,-0.009848373466284704,-0.002254221685440683,0.026031666320044503,-0.004264989846000057,0.007845230220271528,0.005107216164597774,-0.016422111582853696,0.012395496342330854,-0.0012080629976904205,0.00402422620011118,-0.020914584215951344,-0.013248756919319945,-0.01401547915061538,0.005683304756437855,-0.007773514129982293,-0.007798246404411668,-0.00774435077153499,-0.000872654970323126,-0.0046368754440199635,-0.0010262843650150628,-0.004254953093983025,0.0020483828134610087,0.014444671566493138,-0.010816315436918432,-0.008627455959521555,-0.003946010093553114,0.008177297374632976,-0.002941328471209791,0.00040707036371287865,0.010208308636252855,-0.025273734204607202,-0.00984295004317565,0.005958408378576257,-0.00204648219989867,-0.007308066334511618,0.0033727251664229076,0.004689937365707966,0.005478368128623597,-0.0011123337071101344,-0.004513214834798348,-0.0029975016870295284,0.000539615503393828,-0.00045917967178024725,-0.0003974289060966928,-0.00159404968184979,-0.0010276156843641625,-2.4153923268824048e-05,0.00026594445137221597,-0.0002830718029602149,-0.0002700507695436809,1.0511510275840486e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R338,243491,-0.31904410739086847,0.4694144269528128,0.012717994739991748,-0.008171993346493161,0.10165043381353772,0.15262859629919548,0.18399826396580968,0.0196369535770935,-0.002447019504983456,-0.031501872601836914,-0.03893822808568345,-0.011036844379305567,0.06781570145897974,0.007527787764098684,0.004810294425638938,0.02715182080898054,-0.0007835279516397362,0.03476067060250913,0.0433773538419933,0.0254988733768774,0.016601857503481875,-0.0058375421710236,-0.003391340819617153,-0.011176272371163573,0.00807509724986413,-0.0030579667074266577,0.014957419914674775,-0.013731620990448508,-0.00811761756165849,0.015714650242773007,-0.010796700968577747,-0.0007434835517007792,-0.00013389057294298584,-0.007321271078842918,0.04418842929219048,0.012101128978214595,-0.0203773153708752,0.0031624372765384928,0.006620168601863209,0.022413263422227287,-0.01348297186440586,0.011700868034588627,0.0022706991680602,-0.00421582312280598,0.0032873194855765537,-0.0023999418702410594,-0.0009485119274209584,-0.002818082612671766,0.0015865874741946232,0.0006292988814815943,0.0030607971314470968,-0.006457212780313354,-0.0028432603943002992,-0.002608204568508482,-0.0024463270560407405,-0.00490288795256204,0.0005679863234310072,-0.0033195342378245806,-0.002708387995189333,-0.00035905056198579256,0.009267447902342858,-0.004760791788155765,-0.00609587590584612,-0.0009881457082579687,-0.0014225314546891794,0.000241681897758673,-0.0016318086637289425,-0.0016698283619698852,-0.0036934220500909887,0.0005627177998327295,0.00033666181641713955,-0.003441625212694824,0.0007594709772192641,0.0034059839788970394,0.0032439570711223827,-0.0013423529353302583,-0.0018021183347450335,-0.002778555558475166,-0.00016648831333917067,0.0011052352886108706,-0.0005846604487108185,0.0007817714142641613,0.0014468498716642807,-4.340899456727085e-05,5.927692938878095e-05,0.0002977071692207767,4.1591920282006994e-05,-5.133788017221434e-06,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R343,243496,-0.33306344243812785,0.49034932632990347,0.01698768052673264,-0.0009787635310431163,-0.07444113778833912,-0.1050307547670571,-0.13779820132005147,0.0014661956166963671,0.00035060609288130806,-0.006278991015122764,-0.001052089715134251,0.003662843657720226,-0.008651308349284525,-0.002726235865979418,0.0009352620397780812,-0.003184760386950719,-0.003379998633651615,-0.0012512270835229986,0.005188373375053518,-0.00290229543884434,0.009482232687980314,0.002209770502510332,-0.016509839107978857,0.0076122991779026435,-0.01028516783955503,-0.0025950096934189543,-0.0033533397877251675,0.01982483894420387,0.014814371980972275,-0.03170394802218934,0.0037383108411073013,-0.002659747891230235,-0.0158690720322972,-5.54573449106384e-05,-0.002192685579131518,-0.002864111872923287,-0.011207974009002432,-0.009711632040768303,-0.0001139631496145802,0.013383458262196045,0.004653908030762265,0.004994348507964375,0.00391596464830488,-0.011580419774180818,0.014767094518241857,-0.00039109015668765696,-0.0007430104464599987,-0.017208989870690736,-0.02010036943753619,-0.015735996365211773,0.0071240343025284255,-0.0004497519139463808,0.00375394794244555,0.004325603616342136,0.00137277861512319,0.0023833877308427997,0.0009097118621446737,-0.002293641513975399,0.008374103816545471,0.0025573308904674455,-0.021861531992504825,0.014106841530589106,0.011537523599013692,-0.0031071188258838616,0.0026676975845004542,0.0002910480184843766,-0.0027757664899698644,0.00239029225040402,-0.01018232494415655,-0.004220924194035054,0.005068011052269043,0.01029720997229417,-0.019588625842586093,-0.00929970393378698,0.012260684623778667,-0.0006741153486827931,-0.01235758269045342,-0.008315950536562347,0.001986617528473051,0.00039505155906285856,0.002640586599397436,-0.002620282713293821,0.0006919994325013917,-0.002058359925667615,0.000520897684347862,-1.067037872935671e-05,5.6378530118845354e-05,-1.2368067994771779e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R346,243499,-0.341609410650482,0.50595354173059,0.018023180856748346,-0.0026556773997542635,-0.04442141387634039,-0.05522071858083371,-0.07346041984564068,0.007891717279967719,0.007897847419065383,-0.008709422481347347,-0.01025723265552307,-0.0003248635550740084,0.0042431237736130075,-0.000898058615581725,-0.0019453800938391437,-0.006318306894991574,-0.0035398563563504705,-0.0066216471693476085,-0.009729826434236666,-0.009171690904164644,-0.006644975249561939,0.003922058068909866,-0.004271097896382124,0.009060531557379438,-0.006744464657751923,9.954825927210737e-05,-0.0024771564836409726,0.006392158888547067,0.011460905350091753,-0.019180264731064548,0.001270505949645818,-0.0010782715110200928,-0.0032478200999685883,0.0003592149440965215,-0.011048523729957653,-0.00789450569378385,-0.0072979835449207674,-0.006190928617804308,0.0042906611900020465,0.0006294261474026387,-0.011632339103101118,0.008793471010043045,0.0049383201082835275,-0.0218717637263168,0.015055308525869322,-0.002821302790568912,0.004823881962162862,-0.020870487308622725,-0.02656207000046507,-0.010979971719667095,-0.0025609667499558925,0.01824908182156999,-0.003810497763512668,0.010529206985921764,-0.005486364076894559,0.0032979626428369583,-0.011906485347784514,0.003550530809595489,-0.004983066663376762,-0.00418067702706101,0.024567289932973756,-0.00897874292917831,-0.011477709409923164,0.0016986132250490196,-0.003210457331598053,0.00129148867059469,-0.0010320129197716025,-0.0009834387094947114,0.002669086008347391,0.0014848830324452648,-0.001416988457709651,0.0012875199779855508,0.0025149550225355903,-0.0029809297360235474,-0.0025357846462257722,0.0007319021122622835,0.002287218693121128,0.005299390800321433,0.0005246343385774487,-0.0010749626233193645,-0.0017221076310604457,0.0037675919176174038,-0.0006373945879101079,0.000951607720917314,-0.0008628620189435579,-0.0012554963666024106,-0.0002128422002389552,2.260625901893132e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R348,243501,-0.33744626618486584,0.49911578089835607,0.017418813592381174,-0.0024680127690058446,-0.05091949335126705,-0.0684494794743982,-0.09565701996086959,0.00502110131240794,0.0032774364181894448,-0.005784819276186925,-0.0016271334763248487,0.00163101693520656,-0.016368568004204276,-0.005746609316646155,0.0012818344861921357,-0.0077911718260265505,-0.0013871907323321692,-0.01798369186908139,-0.02458227489554547,-0.018362974196637735,0.0038496507673154968,0.004370002875854938,-0.015195610697967236,-0.009093960794567677,-0.0017833050455030833,-0.005726402400108749,0.003850043806081804,0.01343096009083487,0.006138358341639899,-0.010294522450616555,0.012954395301675295,0.008385723081924796,-0.009229684893886677,0.0020191207300954347,-0.028093922097599266,-0.008141869005610269,-0.005951288604358165,-0.022026886080332365,-0.015446115273160956,0.02144438090836278,0.024158293349565856,-0.002391346740352492,-0.00018724030470555905,0.015078300045123932,0.013124263199312406,0.011901266519009954,0.0054298909362051504,-0.007981006658805074,-0.0034665353830047843,-0.007857562219761496,0.005177025918552135,-0.009713635080505772,-0.010687186818090482,0.01064651706198987,-0.008131047143153982,0.03430455951151134,-0.03806582008799935,0.016346141955671665,0.008099412799473396,0.001506857091608451,-0.0060385144169149306,-0.0006630306214031906,0.002788503991263779,0.00475049268365626,-0.0036062388992831513,0.0049608390099948095,-0.0004909710466688498,-0.01857435611267705,-0.008215270344954378,0.0020020129402009558,-0.0006720261654928054,-0.0022940112673892053,0.0017981079802648434,-0.002265106405166713,0.002292488530566701,-0.0008991804933068129,-0.0023312912250009845,0.005747205399900617,-0.0001349955012797207,0.005069568816004984,-0.0009536419982709369,0.002298051290193101,0.002147390919942438,0.0006311532627446871,-0.0004419951253403774,0.0005284931573895405,0.0004623883457227469,-1.4021977839104708e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R350,243503,-0.34151904780695846,0.5067214802585793,0.01786363517959862,-0.003879190533846138,-0.026671356377665392,-0.029233353190515215,-0.04608050309899996,0.009872272390663649,0.008985987355393688,-0.009414574176886199,-0.014188512522732987,-0.002421423690427795,0.007950949273205783,-0.0007223431124285586,-0.0017674268917433273,-0.008243811947697743,-0.0028106623611473588,-0.01302096875604733,-0.016482176829397982,-0.013804735496861625,-0.0026867514847528956,0.0028035857681567703,-0.004426818010149123,0.006658645309329005,-0.0054083063672868414,0.0006907328849043038,-0.012150035012923043,0.016110218627128563,0.007601786941905445,-0.008992762256966737,0.007902431015610344,0.006154288294258602,-0.0030387197708692405,-0.0009980153951657754,-0.029326822996950695,-0.0014783022919773081,0.015888042624241414,0.0006231988051557866,-0.008646205466409141,-0.0057854092899932465,0.029216662015038346,0.0022520534878737396,-0.008224439197071708,0.04390125856890209,-0.01114786588135332,0.006740595188208893,0.012144272395325551,0.015612968623413343,0.011895507092113154,0.019157189378136083,-0.012202167604047468,0.022068956558646657,-0.006132280312596901,-0.0014009764588738878,-0.007289779715805245,-0.016432700727934166,0.002443552812567394,-0.005378473011796236,-0.009123111568509073,-0.005740693865805309,0.028843950907638898,-0.011063265727046322,-0.01329823236487685,-0.0016107665177653718,-0.0022643345840646606,-0.002087415335096035,-0.00018157063312263758,0.0028695687450671914,-0.000814591737704059,3.685963902271716e-05,-9.154911400039122e-06,0.004887434085854993,-0.005459156089744171,-0.0039046997089040142,0.0022713825132983675,0.0002949081010415158,-0.002589616505737571,-0.0015552098411662843,0.002087238300790896,-0.002971032230324252,-0.0010515261072180338,0.0022933052957402906,-0.00022394800742047736,0.00047510911833148896,-0.00027299478467937175,-0.0007746430200434709,-0.00035122528217483524,2.9698970134340318e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R351,243504,-0.32787557721351884,0.4810499078256151,0.01628965919065478,-0.00035092725869727493,-0.08320824145277754,-0.11982744802507839,-0.15717778519031378,-0.0018338110036240688,-0.002263158502071457,-0.005084028254142409,0.008495592684195391,0.006867334990678407,-0.02030307050701458,-0.0031474091881141023,0.0004009646357113715,-0.004019869527229112,-0.003957863269801111,-0.0007830631116990794,0.009291786258674451,-0.0036825009195637953,0.008353757634701905,0.003395750703708817,-0.02493901262487129,0.02311107586624059,-0.02325885476007972,3.188826194162092e-05,-0.022201310339646497,0.04719779407598507,0.029826325901171742,-0.0670085509480706,0.010520881003784436,-0.010217992757923212,-0.0354382484982935,0.007723111385866711,-0.049632569225478325,-0.02281267235579599,-0.018121657143663115,-0.03284109054482884,-0.0032523388880083648,-0.018352389935944645,0.043345809558218734,-0.012094331885467898,-0.0028381911964154042,-0.009231763473253213,-0.007437999485076435,0.006494843980086105,0.010969321063104153,-0.0017685646349299077,0.0005518015606991702,-0.0014259287888877532,-0.0038344381209971623,0.012202670153798993,-0.011144607399934316,-0.012342024191341271,-0.0055783807209772085,-0.029043684545648964,0.013412664792734619,-0.013464520737326794,-0.0032349590379529124,0.010422102572601084,0.004959739483090943,-0.008275044038802604,-0.007578964673776613,0.0029309733523333486,-0.0015776887066817342,-0.00045631332482483746,0.002842782965553605,-0.003953144551821659,0.0001326695466075239,0.0012611497803790986,-0.0012722010316924097,-0.004614952586362462,0.005421658703261269,0.0043097167721083416,-0.00260203630515467,-0.0004238922673765537,0.0020951364347209602,-0.0001504476945091405,-0.0001382985414104314,-0.0005849099947025377,0.00019090622403260076,-0.0008641652923819846,-0.0008621821644296863,0.00019709932437028102,-3.746719479667105e-05,-0.00017032651604800857,-1.5651927546327634e-05,5.6720859785031435e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R355,243507,-0.34430414810213955,0.511806862206698,0.01818484531024723,-0.004380483104208042,-0.01463860346319615,-0.009218077308418178,-0.01880539927073477,0.012223343820363183,0.011605623103469319,-0.011956099452177023,-0.020361171346705266,-0.004557852417979797,0.018618681165797,0.00138418255515882,-0.0029678561056143463,-0.006672716126994276,-0.004094110105457243,-0.008608358451449302,-0.011438231891450205,-0.010916294639685811,-0.006520755624844795,0.0029682809896834695,-0.0022911167658086697,0.011089080500117589,-0.007112984212935876,0.0029310769428511855,-0.015931808486326877,0.01595146437782731,0.007457040416789033,-0.010875377869576945,0.006600809763453154,0.002409232787836796,-0.0023815834903185514,-0.00010962914531180278,-0.0210432115982528,-0.003190744448554198,0.013233478110058703,0.003229167716470592,-0.003720601505112372,-0.010354405777160553,0.007625639551734315,-0.0034456095530380243,-0.001982491839985884,0.006733270038833775,-0.0003144228059489941,0.002392619510808544,-0.0008057543951022171,0.005882480515746721,-0.0012590807855205484,0.0022777669865691017,-0.0008914824174623074,0.003732892610031673,0.003623778230051152,0.0035262072306608537,-0.000287948479718358,0.00327379337114419,-0.0019806213940868397,0.0023365562075134726,0.0008699228931001237,-0.00856376250401037,0.005007867979090355,0.005905413547538572,0.0014405422522548016,-0.004685108374797039,0.0015180074152649481,0.002304192855983243,-0.006800062576377283,0.008814938280351747,-0.00010325471412109732,-0.0029838018426101014,0.0023738331094556235,0.0013505737979149057,-0.0013408924145684891,-0.001292835347356454,-0.0017262106571100254,0.0001224784899767712,0.004196170333409722,0.008254824117808325,-0.0075103116966257375,0.01386881823227723,0.002176835869801784,-0.008483604597371,0.00047965370693849263,0.00030374740946385767,0.0008406751598261956,0.000596986423971166,-0.00046913972315771533,-1.2775358574748677e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
