Y1309	24.782964	-80.763168	0	2668.749876
Y1313	24.752791	-80.761496	0	326.272377
Y1312	24.757816	-80.78495	0	1390.330425
Y1298	24.934365	-80.549707	0	3570.705081
Y3066	24.576967	-81.44595	0	4147.969133
YMQ23-17	24.50456	-82.30259	0	5393.422518
YMQ23-25	24.44789	-82.31287	0	435.085821
Y1170	25.626889	-80.095815	0	129.448144
Y1173	25.588505	-80.094611	0	283.975348
Y1174	25.571904	-80.126665	0	2911.341083
Y1175	25.567169	-80.101055	0	332.835195
Y1176	25.538786	-80.11313	0	1170.408654
Y1177	25.535915	-80.113358	0	1137.225028
Y1286	24.983502	-80.439604	0	1065.335627
Y1179	25.528559	-80.135601	0	3195.033524
Y3068	25.46725	-80.14086	0	2671.254784
Y3067	25.48289	-80.14961	0	3773.738534
Y1284	24.994568	-80.442228	0	2112.337155
Y1285	24.990705	-80.465161	0	3034.484748
Y1268	25.045068	-80.394583	0	3817.610349
Y1213	25.376635	-80.172316	0	3213.001843
Y1270	25.042031	-80.391426	0	3355.626928
Y1283	24.997085	-80.439723	0	2132.176574
Y1287	24.969866	-80.446428	0	93.286036
Y1288	24.957659	-80.534437	0	4736.661739
