sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
CR-43,201432,-0.3938584727581988,-0.1419034311203082,-0.03466382286104021,0.010552890424713307,-0.05068113172508833,-0.20335868374866753,0.029124192895535587,0.01847246791054835,-0.014486826328399956,-0.01015020395601176,-0.06470578000340445,-0.027463490092629647,0.029854326573272454,0.03255616584632309,-0.043256710369272956,0.031436009378944405,0.006637653357031152,0.03341600618819241,0.018111231071980552,-0.009027384104447022,0.00025048523887679974,0.00021518208692741786,0.033743222074443885,-0.01574012167653802,0.004844962908768954,-0.0028391923329096954,0.012963157340774746,0.004953421755601409,-0.0012432115265680046,-0.002057089705967272,-0.0011129658227300675,-0.00085000494263091,-0.0003681661603519688,0.00041145893607371937,0.01618584125107178,0.008337001656691476,0.0036394974838352477,-0.0007678734244508647,-0.0024560239903247483,0.009192766062241588,0.02333807447923534,-0.0006222493142613635,-0.012802165482163664,-0.004141319279368554,-0.0158352361403321,-0.001231399602024494,-0.005188159286715471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-36,201439,-0.38648253141315764,-0.13751106408476657,-0.033179408596729416,0.016935742493668582,-0.0572074816329335,-0.21794663365829922,0.030727393723945125,0.018491388634815056,-0.012520567382379893,-0.009208480326262902,-0.052143036253338486,-0.033485898805985036,0.031439456403149275,0.025733373364192066,-0.04610418176236359,0.039342852910460704,0.009173900898532804,0.03308317873302436,0.020015905994807317,-0.011944316659283638,0.004530192983745962,-0.004057817395129617,0.06113402548716516,-0.024861516412288252,0.010385627850574609,-0.006180186933724465,0.030403342516860665,0.016211203448115042,-0.0042352440786571416,0.007667498357426148,-0.0054445002931355025,0.002215745495040438,-0.004536660454787284,0.001561208624672658,0.012188701463865708,0.026781386713806005,0.03355132221323907,-0.005969475849043483,-0.011583837053940069,-0.008669797569396408,-0.010456750591451982,0.00244693041236517,0.016939616687773464,-0.004241397147112447,-0.0015368862536365654,0.0014114222884873853,0.0030522270831218347,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-41,201441,0.5227779101652169,-0.303585869336381,0.00815429237301474,-0.03905008752623353,-0.002765340951464857,-0.00085141156964196,0.005252257805081126,0.014250144879141342,0.008304231527434165,0.0005690023641606207,0.0022529919591824676,0.0041563178701852456,-0.0011744896491907273,0.00038340390520462126,0.0013006277610374034,-0.0007377274007443116,-0.0032207635475773795,0.0008850014571704107,-0.018995200592322677,0.02727528767422767,0.017884795560343104,0.07530415671240868,0.019257454487118356,0.010448845395748455,0.007511252678871413,0.027782620362674645,0.006822786327482455,-0.025699434110780087,-0.040183851515382965,-0.0004978870841942156,0.00032566078897433624,0.0022799089820346036,-0.03234154968534737,6.38542191865565e-05,-0.0010356949450415545,-0.005514823449593642,0.0008590663002926975,-0.031880585053026655,-0.0001439155281224814,0.006353869812962868,-0.006252853514636019,-0.031608829150043496,-0.001759172228205322,-0.00022292331701756534,-0.0005043053757547414,0.00635935149855394,-0.001191463764380735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-45,201442,-0.4149073838481958,-0.15723518939134487,-0.04436535981635635,-0.05398107724104679,0.050511116950208705,0.10735827227711105,-0.04129798368737909,-0.004157887671074019,0.022792107643810375,0.0026648896912766697,0.03871572975881924,-0.036612932637846825,0.0010115617730699071,0.02915795497102748,0.00189275307458968,-0.06488638443313423,0.00102427601819932,-7.1454611071884115e-06,0.012419195018757509,0.008697923071722614,-0.0005382262050912255,-0.003659973133507353,0.0029441797790667693,0.014117551518137742,0.0039812549830172805,-0.0012581093026417056,0.008582106903007413,0.0024306740479382847,0.0007760019320403849,0.0009275023534137639,0.023953860469655697,-0.005000342250361202,-0.001413143074803104,0.00023359671479013854,0.0007613330236199814,-0.005915560980061348,0.009829938329991579,0.0031177284340240005,-0.0011565076460168429,-0.009148511212587446,-0.014286361449280902,0.0012521778383693233,-0.01623350059876056,-0.009565307462522366,-0.007691131166042145,0.0030508176819967203,0.009078016625366765,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-54,201443,-0.3893247074235193,-0.139571331910484,-0.03416429883182007,0.009447501682948766,-0.04686439745595606,-0.21945804461784457,0.03111518503295734,0.017213695010714448,-0.016236032272618283,-0.010316453096042096,-0.07350539120891934,-0.02140744422652908,0.028810355379342532,0.0465028760175584,-0.0436438519120254,0.027827509905868596,0.008660585713748923,0.023295471974583957,0.014084861583865666,-0.008967142946504289,0.0010994243522399697,0.0011148703084930274,0.032854308602794806,-0.023114033649129343,0.003675909097829287,-0.001552779485790891,0.013100393163784394,0.008142522267817077,-0.0015240117398961294,0.00914026416995941,0.008875700714040764,-0.0024456332161018235,-0.0005931642345416285,-0.0003276022488617586,0.006460079215922547,-0.009641603638168085,0.0030107749124021702,0.004088111814557209,0.0026512322408362428,0.007664882478269633,0.017772353220090034,-0.003967991941056427,-0.009225653204894053,0.006388918303968528,0.013769863812186145,0.0033081554709648376,0.008246072003556506,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-55,201444,0.5381372024511618,-0.3014271719732259,-0.0005784663514688594,-0.04180257147573069,0.0072049365335847965,-0.0008578686937495069,0.0035949230482087723,0.008357811822255609,0.006401639498573695,-0.0016795272741476368,-0.00223455643050188,0.0005007499685114454,0.0017508007065909087,-0.0010126466252374131,-0.0005996819942713888,-0.0008769802427275734,0.01171299609624208,-0.001991740672049457,0.001855231583950951,0.0025811823191436638,0.011025308945262652,0.06468074637124602,0.01732436000974575,0.007242164281253778,0.009512492467249516,0.006120832140896961,0.015294292875694237,-0.05009208577854321,-0.02429417801818322,-0.00153192056396327,0.0016651593978226598,0.004902966978726105,-0.026040715932901068,-0.001768731180325006,-0.002267636092327052,-0.0060342485385410025,-0.0021498689330400637,0.022715618380113628,-0.013353739686280487,0.019501219464629536,-0.0055741175360198,0.024425289050537584,-0.0008758733084740545,6.86314204886581e-05,-0.00017401251234824063,0.004557382504724435,-0.0007461060132007642,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-50,201450,-0.2565458444411171,-0.06225274801944746,0.00873088060805806,0.07953144209551259,-0.1008053744351879,-0.29221256519758265,0.08264232739448948,0.018517035650369697,-0.052222746380817885,-0.01898484205944302,-0.2502684201670886,0.10554180630451353,-0.03447621635319591,0.08159071881097447,0.08141591280169054,-0.15618651673146114,0.009464577717318625,-0.12928875651340338,-0.045683002238841426,0.032698061237852925,0.0059212648303851746,-0.00655163226415743,-0.09275072944281117,0.059436532519285844,-0.013403152366503123,0.007404116069791547,-0.037660692383752845,-0.022634218236351214,0.0054681344783582275,-0.006147391820170184,0.013687312342563094,-0.0031092036549337683,0.002333392211936663,-0.0009172248210771784,0.00027901313808600736,-0.009429015372823875,0.0009238496707159375,0.0016255594111431683,-0.002758728736668722,-0.00030809239396149883,0.0031414551089465415,-0.0003631213876637174,0.002088063396850473,-0.0016531482800205928,-0.0013531603955880918,0.00026501018927578264,0.00030352107227974963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-57,201454,-0.417001167498026,-0.1522381730833104,-0.017367068848498965,-0.05981099406053473,0.05322944822371294,0.09894370903966626,-0.012055634032951115,-0.005161309186171777,0.010369579039592671,0.004282632494981878,0.016692987235166788,0.020398186068364205,-0.004654031423344207,-0.05339048922986954,0.03187116950110391,0.06010551543355139,0.021459273816313462,-0.07312517622054189,-0.04968770388944579,-0.021654459193733978,0.022297032259319935,-0.0019054296009647887,0.010565980530566265,-0.048587331041331706,-0.0024810571605356655,0.00440591999263579,-0.010721736500669087,0.0038134304478179247,-0.0036087396338942658,0.0002231410971229352,0.03945753013532796,-0.00794511053368666,-0.0014995371679175948,-4.297013700821209e-05,0.005286654876526441,0.0003123435824600947,-0.01707275088247506,0.0014755223653888903,0.009004784025836795,-0.0033341488079562573,-0.014562623749089329,0.001578910676182693,0.0012154398037743028,-0.0029625738013736723,-0.0024462329752081447,0.0010749979976841456,0.0009620753668450675,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR-59,201456,0.1098845510373064,0.37565833180762076,0.14566270304908013,-0.004198046718223917,-0.011380320076250757,-0.04971740033741906,-0.41550347904251206,0.18838326491184207,0.008192602768124823,0.08537274318390078,-0.05945669456298188,-0.02629730718001956,0.004050096935896046,0.005991944190198983,0.015301196089886808,-0.0006854469238719189,-0.05924436441010165,0.06316521078707775,-0.15646491127572362,0.1369755569606717,0.04324802268477669,-0.06381829012083888,-0.012777742527085561,-0.051803287180763664,-0.01944009086596915,-0.0035558811216534728,0.02127419562878184,-0.01977431553164323,-0.0009461251870741115,0.0013704805976579098,-0.0013571431553030275,0.011103698183967791,0.00427775943882725,-1.8647970485585116e-05,0.0009252610849030547,0.004762639538637819,0.0003383917853286507,0.000930539753024885,0.0016982467019017139,0.00012900671695611192,-0.00038350286338308917,0.0005669650567030165,-6.00364775818835e-05,0.00011715121816509138,-0.00011431428034462404,0.0001832522482304515,8.364166609918648e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-44,201503,-0.2610194479392903,-0.06498027507147641,-0.0025731608788951477,0.08517538422102787,-0.0964016661895592,-0.20393806061781858,0.0253809935143339,0.0010265053027915842,0.020883407836904178,0.009982980256697619,0.12354617836436176,-0.05166630980552273,-0.05183782367199417,-0.323940420394146,0.17653123200505105,-0.15226410957423958,-0.033864033961053634,0.09669261442893017,0.03744888886878476,0.006740651826080609,-0.005607788292950404,-0.006803316792310893,0.023736253811363753,0.010440713344178409,0.006039790837308405,-0.002014631640300607,0.009067298437591841,0.003051182255482157,-0.002452930655388125,-0.0008482043601101906,-0.0038285017092772387,-0.0018405040886675624,0.0010812837063783952,0.000387114309367535,0.0004716512537189532,0.0007048911260084896,-0.003977130460708862,-0.00014569285896321414,-0.001012356206142504,-5.376736167751356e-05,0.0011929527350656795,0.00010560131834412068,-0.0016721632415167109,0.0006740016311650331,0.0006267455286333272,-0.0001156988697838734,-0.00013812741532089385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-61,201509,0.17426776506346034,0.5303352772533698,-0.1767539024907908,-0.20338625483016118,-0.03478962326225002,0.0051918403875544465,0.03525811388772429,0.11039411179121948,-0.034944551183893155,-0.25719860981973636,0.018303952170503755,-0.06929968636688995,-0.04411497804691983,0.02914980616162255,0.07208382363130278,0.03955764541836844,-0.010986393410423926,-0.012124477334383358,0.015429050720370536,0.038846494671589175,-0.027663139277465432,-0.005476333922633387,0.003624866734044862,-0.010663902508795115,-0.001675107316829623,-0.0036523682981027196,0.012142618050791408,-0.025194208408948565,0.018049800893109872,-0.005307026192834126,-0.020897055712935327,-0.09208873651666974,-0.01116905776465658,-0.015756931129480015,-0.0017680878905027306,-0.004801624993289437,0.0048088265454699014,-7.851916356697579e-05,0.0006841279522558845,-0.00020561537593701625,-0.0014521013106615559,-0.0001426854205372825,0.0004879954373026158,0.0003147754715971579,4.318108322220437e-05,-0.0001785820019929228,-0.00010026333039973978,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-51,201510,0.17397676377909943,0.5297247821639424,-0.1740561976600952,-0.1838774907874187,-0.038105435795043066,0.009480711142652753,0.08665455695224918,-0.00807747477348108,0.014228630923692833,0.04729449716359598,0.021316009973136794,0.06807106879527787,0.10451118417886991,-0.019104610226188284,-0.09426024423113473,-0.08939485628792529,0.03712804135422729,0.08362355686615262,-0.08545557473920866,-0.14332524094867932,0.18324138429267303,-0.010103940881324575,-0.02686058341428683,0.029572198630949436,-0.0042175210954709655,0.004230724846201808,-0.011673109038461082,0.010760427121850963,-0.009718334243138891,0.00030881957475553353,-0.006218584310701158,-0.01800479611074673,-0.00042905345019335074,-0.0005725653189769901,-0.0006046439624195399,0.00024708894424502935,0.001506995239317453,0.00025583023782647994,0.0006480861734165945,-4.0050828471068466e-05,-0.00021874676363979067,0.000476297738017533,0.00011204738097557263,0.00021630463818417473,9.258848795868628e-06,-7.172219857302207e-05,1.847693272063967e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-57,201516,0.17038095145814147,0.5048983143307092,-0.20738631571041677,-0.16775774876927643,-0.043591282635393754,0.011061390018819723,0.06365055348958616,-0.02164946884976185,0.005052359419513293,0.0992246854431423,-0.007156533141467582,0.0772563387649386,0.07359601224420971,-0.11483946792354235,-0.21880583925560604,-0.10188544868217446,0.026604336100538,-0.03656810002959324,-0.09730044781105938,0.008398032371338248,-0.18356384432543388,0.015833376284383572,0.03201662775753018,-0.006583179346835013,0.00035379619480240774,-0.0014615108604365398,0.006154738702320503,-0.006189686475984441,0.0067907138274186365,-0.0005468461338119201,0.0016090829489609421,0.0012634080000979665,-0.0008521065855247174,0.0014836381488437546,-1.120299364702059e-05,-0.0014269853690895011,-0.0007497949291712494,-0.0002756410883437435,-0.000753221715485748,-1.247791124976298e-05,0.0002835727185358618,-0.00028912110242494373,-8.933499325193072e-05,-0.00013427395227873476,-3.187380994145784e-06,-5.335450345020625e-06,-3.3988366492385045e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-73,201520,0.17764920314122687,0.5507653112860275,-0.1703687601111743,-0.2154644667496907,-0.03424505395970811,0.00468708197665973,0.04484842312836492,0.09730901551434912,-0.02015427843732549,-0.20645216259636412,0.01611408294794527,-0.058503665752367005,-0.015739145076006135,0.02983640635271906,0.06709090945876776,0.023213657086742966,0.012728637806387557,0.0009684606360730024,0.00858558300213264,-0.012287541779730493,-0.012885123333558138,0.009401439263106416,0.004327188782938006,0.008254049254708769,-0.0002608048190640062,0.0031795787073198123,-0.008755552091224701,0.01981480002706483,-0.01419832557410991,0.004395378088611615,0.018776266054327466,0.061977420086100805,0.009555479682255452,-0.0705216027711669,-0.0005032870581877985,0.010934102895402321,-0.004730611076213534,-0.001329208856625679,-0.0011200708039964223,0.0006313211895224453,0.0014370172515969,-4.419401040639992e-05,-0.00043098003419727367,-0.0002266904384913906,4.847102091084946e-05,0.00012434619879646153,9.86983397045694e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-63,201522,0.17637004889928998,0.5431406881087057,-0.17332886572205022,-0.21202694639507297,-0.034335741409730614,0.004814117515364429,0.04001823991189964,0.10576862860696777,-0.02786652065309204,-0.23348362492701466,0.017196903388848474,-0.062070544173271534,-0.02371605065725194,0.025499733966821682,0.06377050459406175,0.026051575260195314,0.001826703985892301,-0.007103758634830656,0.011948521594316397,-0.005365250446155357,-0.0058705656409586094,0.006440199773356896,0.0008747807949215621,0.004149064932851489,0.0014902190741634823,0.0011664073503192287,-0.0030150540347509743,0.008047403306690962,-0.002786394126984162,0.0013538560164933454,0.005439048094721609,0.03982690500753605,0.0020917850221045062,0.08450686154691497,0.002686489881554206,-0.005599851937055353,-0.0014581142051616743,0.0008852193381740098,-0.0004032549742089483,-0.00034248898544430694,0.0004713812537842403,2.021908865467504e-05,-0.0001536127562686167,-0.0002421968235399656,-5.9235168633426956e-05,3.935159185858023e-05,8.366775301720087e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-CP-65,201524,0.1684058516922763,0.48655416646529087,-0.2582572256713725,-0.14960249118853267,-0.05806790752210334,0.013837411492698766,0.0601458188799712,-0.06968847605372863,0.016182462140638995,0.21672759222411495,-0.023329825360844214,0.08067734103821293,0.0154057804759756,-0.057421052030195145,-0.07271580683699125,0.020998679037610216,-0.02584151681568183,-0.06255533058227634,0.19660968064841164,0.15302647152581084,0.08749542552813687,-0.010104961641475087,-0.03339539335667815,-0.03865218997464617,0.005303173774178998,-0.0011706263159042933,0.010308746339525441,0.0011310765285886862,0.00161618929535504,0.001033319329469205,0.005276491476264276,0.005550792492992371,0.0005829928190584057,-0.0012195409633116096,-0.0016128935924911373,-0.004583774868086402,-4.4948191454355534e-05,0.00022487358128124978,-0.0015073804512669346,-0.0006075430724189584,0.0005246663208800042,-0.00027713361813760614,-4.707655406020823e-05,-3.750774632702957e-05,3.4427049652198036e-06,1.790465267369265e-06,-0.00018418201834709884,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
