sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
KL-90,201746,0.487096047371665,-0.2957157532675095,-0.013426272828127995,-0.018850834451962856,-0.019783903354998092,-0.007058222760248545,0.0008570416477438898,-2.5780943012657688e-05,-0.009576342750781123,0.004807632504453803,-0.015449107863568987,-0.022985996787083587,-0.008303042782395294,0.015430793450407243,0.009980518532835,0.004802640972928026,0.004947336173881596,0.012663801299424283,-0.0028259346908028086,-0.03555548606807688,-0.008881644193227487,0.007468857099343836,0.007591752134905082,-0.043655885098570046,-0.004340822745217533,-0.001652943681382801,0.0014164149314791115,-0.002243245013170871,-0.0004704878045690067,0.0004098726845704271,-0.0024274622216808226,-0.04810968386005555,0.012790105366712469,-0.023882951687828047,-0.018965591935677456,-0.03476358872084595,-0.002558631125625863,-0.021922396783703207,-0.0016022589514211117,0.008041641247368336,0.011039174695260716,0.000872968734273363,0.0003778757479759716,0.03409839200595826,-0.001020765605685244,0.0012737487869538713,-0.04021275584236574,-0.009404751335863866,0.005906597938423196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-91,201750,0.3506193859182895,-0.23832919768165708,-0.02969479076208745,0.008342845606321906,-0.010701796340242183,-0.008384430564562591,0.02886281680116103,-0.027184013748345778,0.003240259483301748,-0.0496571527754523,-0.015336391730507454,-0.0043316459810880704,-0.034047667109258925,-0.0648978856995791,0.10334775914583555,-0.06908030319429594,0.047667470951530476,-0.007583089019180353,0.026795288773322455,-0.2093061759699043,-0.13922774561453155,0.033688101167471285,-0.03207086801578604,0.25887743883902553,0.02644762370656824,-0.0022984823033574543,-0.04444734849865793,0.009906018987982025,0.003664567531782104,-0.0073500180468045115,-0.008357202897951723,0.012453540310489015,-0.017998721380781162,-0.005291478166467951,0.007778070043018015,-0.006656889234245464,0.011362180034195408,-0.0008640312421830273,-0.0007106178548221577,0.0010772905801792855,0.0175568668324047,0.0031401948528876175,-0.0022347821548618706,0.006545770576285731,-0.0030074142816395406,6.216371023707757e-05,0.0007634013241145226,2.8272327401680002e-05,-4.615899937033655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-93,201752,0.19373748771952437,0.19549118969238105,-0.05779189448888001,-0.001396936889675625,-0.034027093426312056,0.0037581362041956548,0.022739960549473658,-0.0015377330415439012,0.009983594931889377,-0.2999707866583939,0.20759096037310432,0.3706057105671199,0.13075924981797835,-0.1962019468982187,-0.05314159537762894,0.12969524858670392,0.1272756983583778,0.04345873042372734,-0.034079535173052365,-0.02448244701456063,0.044227823667283145,-0.010560315418514288,0.06662454360656618,-0.015515043114876023,0.005693934175201054,-0.03193020352064924,-0.011114278314925922,0.006330785325028474,-0.0006023508953626879,-0.01352833078509798,-0.0034923169625470547,0.0022441189672813967,-0.013617290728751561,-0.004304207512976741,0.008323600092282332,-0.0036410839354315935,-0.0009369981413588303,-0.0034699924753924687,0.0005985592633478644,-0.002346040922311749,0.0012215721174185733,0.000235989832965476,-0.00035670333434081614,-0.001427802451116978,0.0010271591004737892,0.0001056439336988044,-0.0005877060300679777,-0.0004019926387123224,0.00026758034047623614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-98,201757,-0.027565574655387847,0.017155931582234753,-0.21772338746414527,-0.0328644148069311,-0.07675871610485198,-0.012717364988984665,0.19324359482509776,0.07526173566986645,0.09743932997414552,-0.1016483663097925,0.030036714848222734,0.0691359772979301,0.06672795447817245,-0.09928938145091518,-0.047346798470281566,-0.19597511588553268,-0.02536672682548053,-0.22726588407379256,0.03746796610953633,0.005087115643571007,-0.042868798896400676,0.021140840077979676,-0.14095392579863836,-0.03660117193796738,-4.203882771437108e-05,0.038636403888504145,0.06874942730203097,0.0038622513753721987,0.013548897136355754,0.020621088734787154,0.02698482913456362,-0.010328082266737534,0.08506045877390565,0.006934135357039593,-0.04440619376361429,0.0064630901068737185,-0.0033918138276124834,0.011224646130577012,-0.002795499091415277,0.004165165853580179,-0.005483099789875641,0.002289503684930334,0.004413111280149646,0.0012065986576891617,-0.00023670838715405298,-0.0005600920918885503,0.0020273681988831342,0.00143035938566161,-0.0005036485686641692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-103,201758,0.48864573753324736,-0.24854064725760566,0.01217800751114086,-0.035154981888003506,-0.021195032231996827,0.016166895463537716,-0.009104345183362084,0.008699018095648454,0.0009107255363881874,0.029283477638774907,0.018206622844030237,0.018175208188469606,0.019996036485542646,0.00895651248057748,-0.049686464753149126,0.03465817866823466,-0.03116300312002325,-0.013839729396514068,-0.0076660396639490385,0.21661281538559327,0.11250822835926937,-0.0483936842654192,-0.0223177742840471,0.08696030809975397,0.010081437446760903,-0.0009107042102344554,-0.01248189717288705,-0.00017411737088236592,0.003871673240032841,-0.004978549001383331,-0.004641106573503712,-0.09187719737582155,0.011783888180204568,0.006519769285081422,0.0004098830944831827,0.00491938363107696,0.004908930839222828,0.03204632843060676,0.0015993954444981867,0.00876528818006891,-0.015158637091888782,-0.0025152968539710356,-0.002444279076965389,0.02031647546223261,-0.026358274841850205,0.0018088560102009043,0.000401175073132143,0.0012014148440077355,-0.0011149843578788729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-115,201761,0.48095471673831713,-0.2960002924185587,-0.01529114811582485,-0.015982317494736057,-0.018026462306386142,-0.009428834078060534,0.0036181045807635198,-0.0012493529169306178,-0.01008585574764572,0.0022265152269993664,-0.01651551559717426,-0.02346349322900167,-0.00984657224551627,0.012354175319121872,0.015583183464104295,-0.0011749936786230864,0.0073277950017316285,0.008742435673450646,-0.0014669739350446635,-0.03819585977356185,-0.014007532872068363,0.00690502756932705,0.010207964551435734,-0.031630167140433506,-0.004302656206706544,-0.0035660006749954685,0.0039012745664792265,-0.0031229236422038267,-0.002378364840023249,0.004151005189284153,0.005251614950720843,0.02379894826779472,0.00530205726251041,-0.003251376509226493,-0.014599708065758756,0.006955707456992325,-0.018135171771411152,-0.05138875540018782,0.0011633378523067293,-0.03895869214913212,-0.06535393367773336,-0.013700749167376618,0.006928405864326336,-0.046424885259092594,-0.008421841972446394,-0.0002603090774717976,-0.009823620783520956,-0.0020060565231692553,0.0023043601400328864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-104,201762,0.5044315249296701,-0.2769243849688398,0.0018985312133235747,-0.03309505515213405,-0.025521606017953544,0.008526083110911888,-0.004889106781656344,0.002474295784734282,-0.004414680398690634,0.01370865967128826,-0.00013263886980294953,-0.004496277835891647,0.0005982373102965026,0.006031974420881023,0.0003797527029955552,0.018406570249619007,-0.00854103368689524,0.021766093317919,0.003093668333587145,-0.04712113514948821,-0.018021656894983362,0.01272678369187862,-0.028314519853340464,0.0415178768895998,0.008211555413851497,0.010118494777511814,-0.024965276545989564,0.012905811014074077,0.007760948374289261,-0.014363174106907146,-0.02790803264387203,-0.13253505184514516,-0.01137237979206491,0.00503745334540879,0.0314563158498118,0.0323360248376034,0.0029061272002611142,0.07195445225458513,0.0002563549700050568,0.008637484610692468,-0.037539771558340713,-0.00791842271624797,0.005398100751387041,-0.02257231840257586,0.010158609406321654,-0.00015544733168359725,0.0026149389331036063,0.00019982064064002797,-0.00042821383377554805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-107,201765,0.5088572584433128,-0.28531571382401244,-0.0006149858336194371,-0.033010792115961786,-0.026276727390533997,0.005958943888645019,-0.006086610931051321,0.004547663060395082,-0.007320049235466656,0.018256535579065616,-0.0040293993811695425,-0.011990369857927332,0.0009507807728296954,0.019182911852856123,-0.007697402629858004,0.027523769034381442,-0.0124467190299054,0.027283831692637348,-0.003051966475533553,-0.03289071576817943,-0.00023744488726176312,0.011949303363535486,-0.0062789141967362835,-0.08537788782221649,-0.007022083996173472,0.008078114644307851,0.007362422699376636,0.00431413632972288,0.0020792780052876114,-0.0036196474245138123,-0.007563081596749617,-0.05177080140677912,0.006188998187620571,0.006954204524139874,0.0013038142986687797,0.028102016489027975,-0.01950026035387367,-0.0022323466906750164,0.0002992762609298169,0.027571945640038734,0.05852666257636156,0.008804328295250753,-0.0007091821438135584,-0.014610689610610636,0.0077318312775836555,-0.001317165655099972,0.009374882721154349,0.0013009989191215088,0.0007655122760577046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-108,201766,0.47275012460535254,-0.2740629463795527,-0.006667247511094732,-0.0019205386832102883,0.004695522649458496,-0.019742294847427313,0.0037757885010389403,0.007482651015757708,-0.009906224397172241,0.010318819583462412,-0.003077696542365173,-0.004986288329999438,0.005725781973500688,0.008131231356559536,-0.015453945962216472,-0.0007269331504066234,-0.006886383037140729,-0.02302143345414667,-0.0035602847368899388,0.12042246294860208,0.05300332693681697,-0.032931252461779796,0.0042300420031502065,0.09902604317962499,0.008964723719896987,-0.013109124173465925,-0.01062227617701747,-0.00584111442152829,-0.0035305863240926555,0.0029310544675026544,0.02133301627455823,0.06589057736482967,0.0009812639393293023,0.0063200934785962145,-0.011908885306549622,0.10092600009767676,-0.06001622643002229,-0.039081239840261066,-0.0016894869646624643,0.022864762286007385,0.0409953092988709,0.0018433707586535326,0.0014669704173778334,-0.016122588979647447,0.0023146459336187263,-0.0003834233317015997,-0.0029957763201418994,-0.00113776978478926,0.0004457106002285184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-110,201767,0.4825038881899255,-0.2677613376677561,-0.0020517322762805654,-0.024786101818906767,-0.01995918771027852,0.0035334189883233706,-0.004193181030752631,0.0020331325978196445,-0.004656569512438386,0.007962674851868138,-0.0044077055314568556,-0.009191914903205008,-0.002217837668314465,0.009902424597948382,0.0037142289369933934,0.0121762192011639,-0.00041102908274720355,0.023930856961995327,6.940351281417193e-05,-0.09570114613103681,-0.03722425050067275,0.027180545279420636,0.003526771505319661,-0.11720658860699426,-0.011561441452267689,0.008985627696121006,0.023765635407135596,0.001646651579216659,-0.0013840999550220159,0.006435769619665578,0.006670887777569058,0.12522684135231751,-0.016485715375918347,0.06770698656106504,0.0347846757342584,0.07691501528680711,0.004596017238104871,0.05973194992968023,0.0011935461306887044,0.003948070168008312,-0.022557576214753964,-0.0012032797134487435,-0.003470012190632656,0.02978559494246537,-0.019495655558005424,0.0019124201435131716,0.0003103495955783361,0.0003339869999565885,-0.0008838537477483129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-118,201774,0.46619513299583126,-0.2590877554885533,-0.0272563050245229,-0.010826512961656685,-0.015669222180677355,0.005311861780157208,0.00015650484277922606,0.010868994036844333,0.0021578769809162527,0.02696196709968347,0.009028494811199009,0.010574180395036296,0.013007238251334896,-0.0016343343486033535,-0.03230114617613933,-0.041698273367255304,-0.011080977574590417,-0.06739896379847987,0.0017976719190321393,0.1701828514052617,0.04242502824898742,-0.04388940266635736,0.023710534884665065,0.11045004645979731,0.003929406474222074,-0.010324729723473456,-0.0007692765379653296,-0.0018466036330290934,-0.004373215290746109,0.005652828476392254,0.0027232388317264154,0.11220560888883448,-0.021617493175426897,0.0029218598634966767,0.014150079823833393,-0.05159706770563834,0.038608415688425546,0.008606741834029786,0.0001678878535740442,-0.023827816766916473,-0.019260440592369886,0.0017678398494152734,-0.00030951014915195466,0.006804965339770855,0.026074219535139945,-0.0020041078819506746,0.0011479112555538653,-0.00025599609847119813,0.000568321277742774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KL-123,201779,0.08269327779258687,0.23518116800054417,0.24705917613171471,-0.004680524702981186,0.10408888658503476,0.03689388935260149,-0.15479577688273835,-0.3858903014325589,0.30733608556168246,0.07089539124013435,0.3110523934762182,-0.1848718126638154,0.19577155913460995,-0.028209166198585156,0.03271345270468447,-0.01144820472789555,-0.0374789303232912,-0.034486408302524516,-0.0034116635811242985,-0.01613482419981091,0.003947917005388385,0.010070954402307954,-0.011489276223044017,-0.00568772653955481,0.0013035736580750432,-0.015331073818112528,-0.008538509580585633,-0.009112943016479712,0.0014889898321143963,-0.0002974265660359667,0.00027663047007706184,0.003626811081338848,0.008571309127164964,-0.0032855634353833904,-0.007983324708857443,0.0007163659754933802,0.0007175212146717392,-0.0008211279254615206,-7.213592853628645e-05,0.0006283806061840033,-0.00036718699779722194,-0.0001921392605780158,0.0005549223555445298,-0.00045694432718972495,0.00040567289230415525,-0.00026286502963481797,-0.00022155993881109405,-0.0001139004815219051,-4.838231667173212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.27198602249607323,0.18377588515976934,0.06740602278980654,0.052698054693390804,0.04694799302103775,0.038984720456105626,0.02924252788340461,0.025204670246204722,0.024365022594037142,0.02234707819233712,0.02092964497615767,0.01905887449724109,0.017807407860813217,0.01608647800955963,0.015287724873484556,0.012878096160088236,0.012479297910427558,0.011633912723611339,0.010768208697624482,0.009922641727985501,0.009658683592020599,0.009302719894962251,0.0076101406548695315,0.0072614978017702765,0.006532418956849813,0.006117025259506085,0.005096041741773231,0.005017759090656893,0.004736654086852285,0.003980923307251876,0.003595312633452792,0.003488531775393521,0.0027287201954504,0.00238796679410691,0.002167766252324323,0.0020880317039165216,0.0018058608877839135,0.0014147954486803157,0.001223525987659625,0.0009611236094531892,0.000784879191868227,0.0005958173233362242,0.00045213508419241703,0.00037277366494866104,0.00031068794639041203,0.00023155769808943228,0.00014921789360377314,7.587499034213157e-05,4.127156333429745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
