Site,Subregion,Longitude,Latitude,date,dhw
O3108,Broward-Miami,-80.10908,25.95163,2015-06-07,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-08,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-09,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-10,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-11,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-12,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-13,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-14,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-15,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-16,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-17,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-18,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-19,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-20,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-21,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-22,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-23,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-24,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-25,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-26,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-27,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-28,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-29,0
O3108,Broward-Miami,-80.10908,25.95163,2015-06-30,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-01,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-02,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-03,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-04,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-05,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-06,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-07,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-08,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-09,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-10,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-11,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-12,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-13,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-14,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-15,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-16,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-17,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-18,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-19,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-20,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-21,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-22,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-23,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-24,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-25,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-26,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-27,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-28,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-29,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-30,0
O3108,Broward-Miami,-80.10908,25.95163,2015-07-31,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-01,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-02,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-03,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-04,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-05,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-06,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-07,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-08,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-09,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-10,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-11,0
O3108,Broward-Miami,-80.10908,25.95163,2015-08-12,0.15
O3108,Broward-Miami,-80.10908,25.95163,2015-08-13,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-14,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-15,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-16,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-17,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-18,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-19,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-20,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-21,0.3
O3108,Broward-Miami,-80.10908,25.95163,2015-08-22,0.45
O3108,Broward-Miami,-80.10908,25.95163,2015-08-23,0.6
O3108,Broward-Miami,-80.10908,25.95163,2015-08-24,0.76
O3108,Broward-Miami,-80.10908,25.95163,2015-08-25,0.92
O3108,Broward-Miami,-80.10908,25.95163,2015-08-26,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-08-27,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-08-28,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-08-29,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-08-30,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-08-31,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-09-01,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-09-02,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-09-03,1.07
O3108,Broward-Miami,-80.10908,25.95163,2015-09-04,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-05,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-06,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-07,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-08,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-09,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-10,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-11,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-12,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-13,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-14,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-15,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-16,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-17,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-18,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-19,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-20,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-21,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-22,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-23,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-24,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-25,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-26,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-27,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-28,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-29,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-09-30,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-01,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-02,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-03,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-04,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-05,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-06,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-07,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-08,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-09,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-10,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-11,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-12,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-13,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-14,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-15,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-16,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-17,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-18,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-19,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-20,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-21,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-22,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-23,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-24,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-25,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-26,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-27,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-28,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-29,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-30,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-10-31,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-11-01,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-11-02,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-11-03,1.22
O3108,Broward-Miami,-80.10908,25.95163,2015-11-04,1.06
O3108,Broward-Miami,-80.10908,25.95163,2015-11-05,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-06,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-07,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-08,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-09,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-10,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-11,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-12,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-13,0.91
O3108,Broward-Miami,-80.10908,25.95163,2015-11-14,0.77
O3108,Broward-Miami,-80.10908,25.95163,2015-11-15,0.61
O3108,Broward-Miami,-80.10908,25.95163,2015-11-16,0.45
O3108,Broward-Miami,-80.10908,25.95163,2015-11-17,0.29
O3108,Broward-Miami,-80.10908,25.95163,2015-11-18,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-19,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-20,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-21,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-22,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-23,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-24,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-25,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-26,0.14
O3108,Broward-Miami,-80.10908,25.95163,2015-11-27,0
O3108,Broward-Miami,-80.10908,25.95163,2015-11-28,0
O3108,Broward-Miami,-80.10908,25.95163,2015-11-29,0
O3108,Broward-Miami,-80.10908,25.95163,2015-11-30,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-01,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-02,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-03,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-04,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-05,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-06,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-07,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-08,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-09,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-10,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-11,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-12,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-13,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-14,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-15,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-16,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-17,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-18,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-19,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-20,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-21,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-22,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-23,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-24,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-25,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-26,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-27,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-28,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-29,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-30,0
O3108,Broward-Miami,-80.10908,25.95163,2015-12-31,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-01,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-02,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-03,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-04,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-05,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-06,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-07,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-08,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-09,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-10,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-11,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-12,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-13,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-14,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-15,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-16,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-17,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-18,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-19,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-20,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-21,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-22,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-23,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-24,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-25,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-26,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-27,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-28,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-29,0
O3109,Broward-Miami,-80.09378,25.95851,2015-06-30,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-01,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-02,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-03,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-04,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-05,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-06,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-07,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-08,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-09,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-10,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-11,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-12,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-13,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-14,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-15,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-16,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-17,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-18,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-19,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-20,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-21,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-22,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-23,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-24,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-25,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-26,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-27,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-28,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-29,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-30,0
O3109,Broward-Miami,-80.09378,25.95851,2015-07-31,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-01,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-02,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-03,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-04,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-05,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-06,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-07,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-08,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-09,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-10,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-11,0
O3109,Broward-Miami,-80.09378,25.95851,2015-08-12,0.15
O3109,Broward-Miami,-80.09378,25.95851,2015-08-13,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-14,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-15,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-16,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-17,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-18,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-19,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-20,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-21,0.3
O3109,Broward-Miami,-80.09378,25.95851,2015-08-22,0.45
O3109,Broward-Miami,-80.09378,25.95851,2015-08-23,0.6
O3109,Broward-Miami,-80.09378,25.95851,2015-08-24,0.76
O3109,Broward-Miami,-80.09378,25.95851,2015-08-25,0.92
O3109,Broward-Miami,-80.09378,25.95851,2015-08-26,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-08-27,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-08-28,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-08-29,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-08-30,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-08-31,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-09-01,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-09-02,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-09-03,1.07
O3109,Broward-Miami,-80.09378,25.95851,2015-09-04,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-05,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-06,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-07,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-08,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-09,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-10,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-11,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-12,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-13,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-14,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-15,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-16,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-17,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-18,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-19,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-20,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-21,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-22,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-23,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-24,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-25,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-26,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-27,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-28,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-29,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-09-30,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-01,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-02,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-03,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-04,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-05,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-06,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-07,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-08,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-09,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-10,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-11,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-12,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-13,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-14,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-15,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-16,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-17,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-18,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-19,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-20,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-21,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-22,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-23,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-24,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-25,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-26,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-27,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-28,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-29,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-30,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-10-31,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-11-01,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-11-02,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-11-03,1.22
O3109,Broward-Miami,-80.09378,25.95851,2015-11-04,1.06
O3109,Broward-Miami,-80.09378,25.95851,2015-11-05,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-06,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-07,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-08,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-09,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-10,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-11,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-12,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-13,0.91
O3109,Broward-Miami,-80.09378,25.95851,2015-11-14,0.77
O3109,Broward-Miami,-80.09378,25.95851,2015-11-15,0.61
O3109,Broward-Miami,-80.09378,25.95851,2015-11-16,0.45
O3109,Broward-Miami,-80.09378,25.95851,2015-11-17,0.29
O3109,Broward-Miami,-80.09378,25.95851,2015-11-18,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-19,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-20,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-21,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-22,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-23,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-24,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-25,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-26,0.14
O3109,Broward-Miami,-80.09378,25.95851,2015-11-27,0
O3109,Broward-Miami,-80.09378,25.95851,2015-11-28,0
O3109,Broward-Miami,-80.09378,25.95851,2015-11-29,0
O3109,Broward-Miami,-80.09378,25.95851,2015-11-30,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-01,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-02,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-03,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-04,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-05,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-06,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-07,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-08,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-09,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-10,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-11,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-12,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-13,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-14,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-15,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-16,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-17,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-18,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-19,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-20,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-21,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-22,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-23,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-24,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-25,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-26,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-27,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-28,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-29,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-30,0
O3109,Broward-Miami,-80.09378,25.95851,2015-12-31,0
O1124,Biscayne,-80.15529,25.41843,2015-06-01,0
