pixel,Species,dens_m2,w_pixel,lon,lat
2891,MYCE,0.0125,0.009902850606281667,-80.02500271389825,26.47499955101257
2891,OCUL,0,0,-80.02500271389825,26.47499955101257
2891,ORBI,0,0,-80.02500271389825,26.47499955101257
2891,PAST,0.575,0.0055622741429251915,-80.02500271389825,26.47499955101257
2891,PCLI,0,0,-80.02500271389825,26.47499955101257
2891,PDIV,0,0,-80.02500271389825,26.47499955101257
2891,PFUR,0,0,-80.02500271389825,26.47499955101257
2891,PPOR,0,0,-80.02500271389825,26.47499955101257
2891,PSTR,0.0125,0.0047753547803957,-80.02500271389825,26.47499955101257
2891,SCOL,0,0,-80.02500271389825,26.47499955101257
2891,SINT,0.15000000000000002,0.0022404746858493705,-80.02500271389825,26.47499955101257
2891,SOLE,0.05,0.011788420039633646,-80.02500271389825,26.47499955101257
2891,SRAD,0,0,-80.02500271389825,26.47499955101257
2891,SSID,0.22499999999999998,0.0012146484636251936,-80.02500271389825,26.47499955101257
2982,AAGA,0,0,-80.02500271389825,26.424999551860516
2982,ACER,0,0,-80.02500271389825,26.424999551860516
2982,AGAR,0,0,-80.02500271389825,26.424999551860516
2982,APAL,0,0,-80.02500271389825,26.424999551860516
2982,CNAT,0,0,-80.02500271389825,26.424999551860516
2982,DLAB,0,0,-80.02500271389825,26.424999551860516
2982,DSTO,0.025,0.005429162930375776,-80.02500271389825,26.424999551860516
2982,EFAS,0,0,-80.02500271389825,26.424999551860516
2982,HCUC,0,0,-80.02500271389825,26.424999551860516
2982,MANG,0,0,-80.02500271389825,26.424999551860516
2982,MARE,0,0,-80.02500271389825,26.424999551860516
2982,MAUR,0,0,-80.02500271389825,26.424999551860516
2982,MCAV,0.2,0.006573937078623707,-80.02500271389825,26.424999551860516
2982,MDEC,0.05,0.01506159114952216,-80.02500271389825,26.424999551860516
2982,MMEA,0.15,0.09657646145731946,-80.02500271389825,26.424999551860516
2982,MYCE,0.05,0.03961140242512667,-80.02500271389825,26.424999551860516
2982,OCUL,0,0,-80.02500271389825,26.424999551860516
2982,ORBI,0,0,-80.02500271389825,26.424999551860516
2982,PAST,0.4,0.0038694080994262207,-80.02500271389825,26.424999551860516
2982,PCLI,0,0,-80.02500271389825,26.424999551860516
2982,PDIV,0,0,-80.02500271389825,26.424999551860516
2982,PFUR,0,0,-80.02500271389825,26.424999551860516
2982,PPOR,0.05,0.0026231222358074203,-80.02500271389825,26.424999551860516
2982,PSTR,0,0,-80.02500271389825,26.424999551860516
2982,SCOL,0,0,-80.02500271389825,26.424999551860516
2982,SINT,0.1,0.001493649790566247,-80.02500271389825,26.424999551860516
2982,SOLE,0,0,-80.02500271389825,26.424999551860516
2982,SRAD,0,0,-80.02500271389825,26.424999551860516
2982,SSID,0.35,0.0018894531656391902,-80.02500271389825,26.424999551860516
3072,AAGA,0,0,-80.0750027155939,26.37499955270846
3072,ACER,0,0,-80.0750027155939,26.37499955270846
3072,AGAR,0,0,-80.0750027155939,26.37499955270846
3072,APAL,0,0,-80.0750027155939,26.37499955270846
3072,CNAT,0,0,-80.0750027155939,26.37499955270846
3072,DLAB,0,0,-80.0750027155939,26.37499955270846
3072,DSTO,0.075,0.016287488791127326,-80.0750027155939,26.37499955270846
3072,EFAS,0,0,-80.0750027155939,26.37499955270846
3072,HCUC,0,0,-80.0750027155939,26.37499955270846
3072,MANG,0,0,-80.0750027155939,26.37499955270846
3072,MARE,0,0,-80.0750027155939,26.37499955270846
3072,MAUR,0.1,0.12779552715654952,-80.0750027155939,26.37499955270846
3072,MCAV,0.6,0.019721811235871117,-80.0750027155939,26.37499955270846
3072,MDEC,0,0,-80.0750027155939,26.37499955270846
3072,MMEA,0.075,0.04828823072865973,-80.0750027155939,26.37499955270846
